date,platform,product,system,campaign,cost,impressions,clicks,revenue,new_user_revenue,installs,purchase_events
2026-05-14,FB,Kira And,Android,0512_and_Kira测新2.0_ymt_2,0,0,0,0.0,0.0,2,0
2026-05-14,FB,Kira And,Android,0513ZHT_and_Kira测新2.0_ymt_1,51.81,2010,49,77.85,13.98,1,15
2026-05-14,FB,Kira And,Android,0514_and_Kira测新2.0_ymt_1,122.79,3403,68,0,0,0,0
2026-05-14,FB,Kira And,Android,0514_and_kira_ymt_aeo_02/ff,51.56,1994,55,41.95,21.96,2,5
2026-05-14,FB,Kira And,Android,0514_and_kira_ymt_aeo_1/ff,23.42,660,13,0,0,0,0
2026-05-14,FB,Kira And,Android,5.14 AEOc cyl,308.46,9212,218,380.73000000000013,46.940000000000005,4,27
2026-05-14,FB,Kira And,Android,Kira And_wvv_20260424_aeo_1,0,0,0,0.0,0.0,1,0
2026-05-14,FB,Kira And,Android,Kira And_wvv_20260514_VO_CBO_1,45.87,479,10,99.78999999999998,3.99,0,21
2026-05-14,FB,Kira And,Android,Kira and_dsk_20260512_AEO_测新,0.52,30,1,0,0,0,0
2026-05-14,FB,Kira And,Android,Kira and_dsk_20260513_AEO_0509KN测新,141.14,3887,227,17.97,13.98,4,3
2026-05-14,FB,Kira And,Android,kira And_wvv_260512_aeo_测素材,59.29,657,23,0,0,0,0
2026-05-14,FB,Kira And,Android,kira And_wvv_260514_aeo_测素材,138.94,2150,37,27.930000000000007,0.0,1,7
2026-05-14,FB,Kira And,Android,kira and_zjc_20260505_VO_CBO,97.14,1013,26,0,0,0,0
2026-05-14,FB,Kira And,Android,kira and_zjc_20260508_AEO_CBO-xscTset,113.99,2380,59,3.99,3.99,2,1
2026-05-14,FB,Kira And,Android,kira and_zjc_20260513_AEO_CBO,48.72,1183,50,0,0,0,0
2026-05-14,FB,Kira And,Android,kira and_zjc_20260513_AEO_CBO-xscTset,77.2,772,28,14.99,14.99,0,1
2026-05-14,FB,Luma,iOS,0219_Luma_iOS_AEO_MCY,257.3,8724,289,0,0,0,0
2026-05-14,FB,Luma,iOS,0219_Luma_iOS_AEO_MCY (6866373524315),0,0,0,423.63,86.84999999999998,30,37
2026-05-14,FB,Luma,iOS,0407_Luma_iOS_AEO_MCY,126.47,2507,67,0,0,0,0
2026-05-14,FB,Luma,iOS,0407_Luma_iOS_AEO_MCY (6894235051515),0,0,0,62.95,62.95,10,5
2026-05-14,FB,Luma,iOS,0408_Luma_iOS_AEO_MCY,234.9,7122,377,0,0,0,0
2026-05-14,FB,Luma,iOS,0408_Luma_iOS_AEO_MCY (6894809601315),0,0,0,159.82999999999998,137.87,29,17
2026-05-14,FB,Luma,iOS,0417-2-Luma-ios-VO-cbo-zm1,195.34,4834,142,0,0,0,0
2026-05-14,FB,Luma,iOS,0417-2-Luma-ios-VO-cbo-zm1 (6939989053243),0,0,0,405.78,101.94999999999999,17,22
2026-05-14,FB,Luma,iOS,0422-lhfb-Luma ios-//aeo,154.15,4057,184,0,0,0,0
2026-05-14,FB,Luma,iOS,0422-liuh-Luma ios-//aeo,0,0,0,200.83000000000004,68.92,21,17
2026-05-14,FB,Luma,iOS,0423-1-Luma-ios-VO-cbo-zm1,313.54,9469,238,0,0,0,0
2026-05-14,FB,Luma,iOS,0423-1-Luma-ios-VO-cbo-zm1 (6944142889643),0,0,0,624.3900000000002,142.87,37,61
2026-05-14,FB,Luma,iOS,1230_Luma_iOS_AEO_MCY,186.62,2466,67,0,0,0,0
2026-05-14,FB,Luma,iOS,1230_Luma_iOS_AEO_MCY (6848133765315),0,0,0,279.6100000000001,58.910000000000004,22,39
2026-05-14,FB,Luma,iOS,Luma iOS_syh_260422_AEO,643.23,23761,456,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma iOS_syh_260422_AEO (120241407442320137),0,0,0,191.71,69.84000000000002,62,29
2026-05-14,FB,Luma,iOS,Luma ios_cy1_0419_aeo,126.81,4279,138,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_cy1_0419_aeo (120243309592160256),0,0,0,203.96,0.0,0,4
2026-05-14,FB,Luma,iOS,Luma ios_cy1_20260512_VO-cbo,150.69,3501,123,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_cy1_20260512_VO-cbo (120245028274030256),0,0,0,407.85,19.99,0,15
2026-05-14,FB,Luma,iOS,Luma ios_dsk_0419_aeo (120243309592160256),0,0,0,49.94,49.94,26,6
2026-05-14,FB,Luma,iOS,Luma ios_dsk_20260512_VO-cbo (120245028274030256),0,0,0,81.93999999999998,81.93999999999998,17,6
2026-05-14,FB,Luma,iOS,Luma ios_wvv_20260421_AEO_1,113.67,3443,87,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_wvv_20260421_AEO_1 (6903634491915),0,0,0,31.92000000000001,19.950000000000003,23,8
2026-05-14,FB,Luma,iOS,Luma ios_wvv_20260429_AEO_1,216.04,8850,307,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_wvv_20260429_AEO_1 (6908533021715),0,0,0,42.92000000000001,15.96,25,8
2026-05-14,FB,Luma,iOS,Luma ios_zjc_20260502_AEO_1,185.21,5730,215,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_zjc_20260502_AEO_1 (120244337810030256),0,0,0,37.97,3.99,16,3
2026-05-14,FB,Luma,iOS,Luma ios_zjc_20260502_VO_ABO,150.52,3644,81,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_zjc_20260502_VO_ABO (120244401001560256),0,0,0,331.8200000000001,127.92999999999998,10,18
2026-05-14,FB,Luma,iOS,Luma ios_zjc_20260511_VO_CBO,156.16,6175,122,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma ios_zjc_20260511_VO_CBO (120244970325050256),0,0,0,163.7,113.76000000000002,13,30
2026-05-14,FB,Luma,iOS,Luma_ios_W2A_zmf_aeo_abo_0424_1,50.88,943,53,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma_ios_zmf_abo_0331_1,110.94,3952,71,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma_ios_zmf_abo_0331_1 (6993503324612),0,0,0,159.78000000000003,0.0,11,22
2026-05-14,FB,Luma,iOS,Luma_ios_zmf_abo_1220_2,186.86,8150,260,0,0,0,0
2026-05-14,FB,Luma,iOS,Luma_ios_zmf_abo_1220_2 (6945556930012),0,0,0,19.950000000000003,15.96,34,5
2026-05-14,FB,Nalo And,Android,0513_and_Nola_ymt_install //ff,0,0,0,143.94,43.97,1,6
2026-05-14,FB,Nalo And,Android,Nalo and_zjc_20260513_CPI_ABO,0,0,0,0.0,0.0,1,0
2026-05-14,FB,"Nalo: Meet, Swipe & Chat",Unknown,0513_and_Nola_ymt_install //ff,27.1,1553,163,0,0,0,0
2026-05-14,FB,"Nalo: Meet, Swipe & Chat",Unknown,Nalo and_zjc_20260513_CPI_ABO,12.06,645,83,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,0416-22-Romi-ios-VO-cbo-zm1,98.2,3257,63,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,0416-22-Romi-ios-VO-cbo-zm1 (6928215078844),0,0,0,0.0,0.0,13,0
2026-05-14,FB,Romi iOS,iOS,0422-1226-2-Romi-ios-AEO-zm1,306.96,10617,216,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,0422-1226-2-Romi-ios-AEO-zm1 (6928200804844),0,0,0,80.92,72.94,33,8
2026-05-14,FB,Romi iOS,iOS,0425-Romi-ios-VO-cbo-zm1,429.3,13249,368,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,0425-Romi-ios-VO-cbo-zm1 (6929615678044),0,0,0,287.62,130.81,34,38
2026-05-14,FB,Romi iOS,iOS,0513-Romi-ios-AEO-abo-zm1,143.3,5897,92,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,0513-Romi-ios-AEO-abo-zm1 (6941788247044),0,0,0,119.88999999999997,115.89999999999998,18,11
2026-05-14,FB,Romi iOS,iOS,3.14 AEOc cbo cyl,1185.04,44161,931,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,3.14 AEOc cbo cyl (120241002174210475),0,0,0,509.0600000000003,206.60999999999996,155,94
2026-05-14,FB,Romi iOS,iOS,4.18 VOc cyl,716.55,21899,515,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,4.18 VOc cyl (120242759838130475),0,0,0,615.2900000000001,184.72999999999996,73,71
2026-05-14,FB,Romi iOS,iOS,5.13 VOc cyl,374.33,11423,227,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,5.13 VOc cyl (120244392044050475),0,0,0,190.84000000000003,190.84000000000003,25,16
2026-05-14,FB,Romi iOS,iOS,Romi iOS_syh_260416_AEO,270.98,12394,487,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi iOS_syh_260416_AEO (120242387409150055),0,0,0,37.97,37.97,26,3
2026-05-14,FB,Romi iOS,iOS,Romi iOS_syh_260416_VO,321.86,9921,240,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi iOS_syh_260416_VO (120242388498510055),0,0,0,45.93000000000001,45.93000000000001,20,7
2026-05-14,FB,Romi iOS,iOS,Romi ios_wvv_260501_aeo_1,563.31,16373,480,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi ios_wvv_260501_aeo_1 (120243842848770517),0,0,0,405.6900000000001,113.88999999999996,28,31
2026-05-14,FB,Romi iOS,iOS,Romi ios_wvv_260514_vo_1,92.08,2625,64,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi ios_wvv_260514_vo_1 (120244771825660517),0,0,0,0.0,0.0,3,0
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0320_1,40.5,1500,21,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0320_1 (120248735216530151),0,0,0,0.0,0.0,7,0
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_vo_abo_0411_1,67.6,1869,34,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_vo_abo_0411_1 (120249834385690151),0,0,0,7.98,7.98,12,2
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0319_2,258.35,5571,239,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0319_2 (120243482931960228),0,0,0,397.5600000000002,33.93000000000001,22,44
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0325_1,136.67,2023,66,0,0,0,0
2026-05-14,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0325_1 (120243690432680228),0,0,0,101.86999999999996,57.949999999999996,5,13
2026-05-14,GG,Doni,Android,0409-GG-Doni-and-appflyer-2.5-zjc,292.8695,19673,197,1285.65,181.89,80,35
2026-05-14,GG,Doni,Android,0412-lhgg-Doni and-//,478.3867,35569,526,598.2900000000004,136.76999999999998,122,71
2026-05-14,GG,Doni,Android,0513-lhgg-Doni and-//3.0,151.9611,12735,505,2.9015451525810287,2.9015451525810287,171,2
2026-05-14,GG,Doni,Android,20260101-gg-Doni-And-aeo-手动nv-wcx,636.3917,35308,448,375.31000000000034,192.68000000000004,128,69
2026-05-14,GG,Doni,Android,20260127-gg-Doni-And-purchase-wcx,797.4163,58596,536,450.07000000000056,57.87000000000002,128,93
2026-05-14,GG,Doni,Android,Doni_and_zmf_2.5_purchase_0227_1-gg,401.5619,25713,351,418.5258211181192,97.83582111811899,71,50
2026-05-14,GG,Jovia And,Android,Jovia And_wvv_20260513_GG_1,106.6543,1421,57,18.98,18.98,0,2
2026-05-14,GG,Jovia And,Android,JoviaAnd_syh_260312_AEO,132.3847,4690,157,181.78000000000006,111.89999999999998,0,22
2026-05-14,TT,,Unknown,0513 PWA-ymt_link2.0 新素材,100.0,11456,79,0,0,0,0
2026-05-14,TT,,Unknown,0514 PWA-ymt old_link_new 新素材14,60.21,32742,93,0,0,0,0
2026-05-14,TT,,Unknown,0514_PWA_ymt_link2.0 //新素材14,81.48,30644,141,0,0,0,0
2026-05-14,TT,,Unknown,PWA_0513_ymt_link2.0 //新素材,100.0,21828,115,0,0,0,0
2026-05-14,TT,Doni,Android,0117-TT原生-Doni-and-s+VO-zm1,51.52,9608,33,9.99,0.0,10,1
2026-05-14,TT,Doni,Android,0130-2-TT-Doni-and-s+VO-zm1,180.47,18113,61,537.6300000000001,225.76000000000005,19,37
2026-05-14,TT,Doni,Android,0312-TT-Doni-and-s+VO-zm1,68.91,4403,10,0.0,0.0,1,0
2026-05-14,TT,Doni,Android,0317-lhtt-Doni and//s+ cj,90.15,17620,53,99.88999999999997,7.98,11,11
2026-05-14,TT,Doni,Android,0418-1-TT-Doni-and-VO-zm1,47.86,4058,16,0.0,0.0,3,0
2026-05-14,TT,Doni,Android,11.20-TT-Doni-and-AEO-smart-zm1,220.26,19486,97,649.5800000000003,145.86,21,42
2026-05-14,TT,Doni,Android,1213-0.6-TT-Doni-and-s+VO-zm1,49.31,6104,20,7.98,7.98,5,2
2026-05-14,TT,Doni,Android,Doni And_syh_260306_VO,237.26,22646,118,81.87,81.87,31,13
2026-05-14,TT,Doni,Android,Doni and-zm1-260321-1-VO-TT,150.0,8260,42,123.95999999999998,109.97999999999999,15,4
2026-05-14,TT,Doni,Android,Doni and-zm1-260331-1-VO-TT,44.33,4882,10,107.81999999999996,0.0,5,18
2026-05-14,TT,Doni,Android,Doni and-zm1-260411-3-VO-TT_1,40.89,3809,8,0,0,0,0
2026-05-14,TT,Doni,Android,Doni ios_dsk_20260513_vo,0.67,80,1,0,0,0,0
2026-05-14,TT,Doni,Android,Doni_安卓_MCY_0121_S+_1,49.91,4420,15,0.0,0.0,6,0
2026-05-14,TT,Doni,Android,Doni_安卓_MCY_0124_S+_,50.0,4858,18,0.0,0.0,2,0
2026-05-14,TT,Doni,Android,Doni_安卓_MCY_0124_S+_1,50.0,5474,36,51.93000000000001,37.95,11,7
2026-05-14,TT,Doni,Android,Doni_安卓_MCY_1116,254.97,22174,95,19.950000000000003,11.97,22,5
2026-05-14,TT,Doni,Android,Doni_安卓_MCY_1218_2,120.0,9536,29,239.94000000000003,39.99,11,6
2026-05-14,TT,Doni,Android,restricted,0,0,0,58.959999999999994,0.0,6,4
2026-05-14,TT,Dora iOS,iOS,Dora iOS_syh_260122_AEO_2,1202.62,151590,773,687.2400000000004,309.5500000000001,96,76
2026-05-14,TT,Dora iOS,iOS,Dora iOS_syh_260507_AEO_1,122.75,8309,61,177.92,117.93999999999998,9,8
2026-05-14,TT,Dora iOS,iOS,Dora iOS_syh_260507_AEO_2,80.12,5082,19,0.0,0.0,4,0
2026-05-14,TT,Dora iOS,iOS,restricted,0,0,0,419.37000000000035,45.93000000000001,10,63
2026-05-14,TT,Kira And,Android,A_Kira And_cy1_260427_AEO,40.0,3676,52,0,0,0,0
2026-05-14,TT,Kira And,Android,A_Kira And_cy1_260429_AEO_2,40.0,3319,48,0,0,0,0
2026-05-14,TT,Kira And,Android,Kira And_cy1_260429_AEO_2,0,0,0,115.85999999999999,0.0,1,14
2026-05-14,TT,Kira And,Android,Kira And_cy1_260511_AEO,40.0,2743,31,0,0,0,0
2026-05-14,TT,Kira And,Android,Kira And_cy1_260511_AEO_2,40.0,3110,64,23.940000000000005,15.96,0,6
2026-05-14,TT,Kira And,Android,Kira And_cy1_260511_AEO_3,39.95,4106,57,0,0,0,0
2026-05-14,TT,Kira And,Android,Kira And_cy1_260513_AEO,40.0,2205,28,0,0,0,0
2026-05-14,TT,Kira And,Android,Kira And_cy1_260513_AEO_2,30.0,2174,24,0,0,0,0
2026-05-14,TT,Kira And,Android,Kira And_cy1_260513_AEO_3,30.0,2024,17,0,0,0,0
2026-05-14,TT,Kira And,Android,Kira And_syh_260410_AEO,280.72,24173,193,83.89,33.97,0,11
2026-05-14,TT,Kira And,Android,Kira and_zjc_20260513_AEO_S+,32.77,957,8,0,0,0,0
2026-05-14,TT,Luma,iOS,,0,0,0,59.92,7.98,24,8
2026-05-14,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ cj,150.82,26300,171,0,0,0,0
2026-05-14,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ cj (1864613296193889),0,0,0,167.85,122.87999999999997,33,15
2026-05-14,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ vo,429.83,60130,232,0,0,0,0
2026-05-14,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ vo (1864606132513969),0,0,0,610.3600000000004,92.83999999999999,26,64
2026-05-14,TT,Luma,iOS,0509-lhtt-Luma 26-//s++ cj,0.7,61,2,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma ios_wvv_20260514_aeo_s+升级_1,59.96,7065,72,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma ios_wvv_20260514_aeo_s+升级_1 (1865062941408418),0,0,0,45.90000000000001,27.930000000000007,13,10
2026-05-14,TT,Luma,iOS,Luma ios_wvv_20260514_aeo_s+升级_3,126.56,8894,79,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma ios_wvv_20260514_aeo_s+升级_3 (1865062947540113),0,0,0,136.9,22.97,25,10
2026-05-14,TT,Luma,iOS,Luma_ios_AEO_MCY_0127_s+_2,50.0,4805,22,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_AEO_MCY_0127_s+_2 (1855466155544610),0,0,0,28.97,3.99,3,3
2026-05-14,TT,Luma,iOS,Luma_ios_AEO_MCY_0228_s+_1,69.93,7588,36,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_AEO_MCY_0228_s+_1 (1858365270760530),0,0,0,0.0,0.0,3,0
2026-05-14,TT,Luma,iOS,Luma_ios_wcx_aeo_0120_smart_02,437.25,56788,425,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_wcx_aeo_0120_smart_02 (1854728351163506),0,0,0,157.78000000000003,145.81,28,22
2026-05-14,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart,888.27,98726,710,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart  (1849118725316657),0,0,0,313.66000000000014,132.82999999999998,54,34
2026-05-14,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart,856.24,70789,549,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart  (1852385308106114),0,0,0,517.5500000000002,46.940000000000005,39,45
2026-05-14,TT,Luma,iOS,Luma_ios_zmf_0408_smart_purchase_01,79.96,10623,59,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_zmf_0408_smart_purchase_01 (1861791826664593),0,0,0,31.92000000000001,7.98,9,8
2026-05-14,TT,Luma,iOS,Luma_ios_zmf_0512_smart_purchase_01,60.19,6492,28,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_zmf_0512_smart_purchase_01 (1864874023282097),0,0,0,9.99,9.99,11,1
2026-05-14,TT,Luma,iOS,Luma_ios_zmf_0512_smart_purchase_02,50.91,5527,41,0,0,0,0
2026-05-14,TT,Luma,iOS,Luma_ios_zmf_0512_smart_purchase_02 (1864874078014514),0,0,0,75.92999999999999,75.92999999999999,9,7
2026-05-14,TT,Nalo And,Android,Nola And_syh_260511_Install,0,0,0,0.0,0.0,1,0
2026-05-14,TT,"Nalo: Meet, Swipe & Chat",Unknown,Nalo And_syh_260511_Install,27.89,3378,96,0,0,0,0
2026-05-14,TT,"Nalo: Meet, Swipe & Chat",Unknown,应用推广2026051301111--养户,22.58,3267,29,0,0,0,0
2026-05-14,TT,Romi iOS,iOS,0228-lhtt-romi //s+ aeo,116.98,12453,65,31.92000000000001,31.92000000000001,4,8
2026-05-14,TT,Romi iOS,iOS,0304-lhtt-romi //s+ aeo,109.19,16783,106,17.97,17.97,10,3
2026-05-14,TT,Romi iOS,iOS,0308-lhtt-romi //s+ cj 01,198.68,30063,149,35.91000000000001,35.91000000000001,20,9
2026-05-14,TT,Romi iOS,iOS,0312-lhtt-romi //s+ vo,1384.53,140541,794,1663.4300000000012,653.3200000000005,79,157
2026-05-14,TT,Romi iOS,iOS,0404-lhtt-Romi ios-//s++ cj,60.03,16661,68,7.98,7.98,9,2
2026-05-14,TT,Romi iOS,iOS,0404-lhtt-Romi ios-//s++ vo,13.27,1507,5,0,0,0,0
2026-05-14,TT,Romi iOS,iOS,0410-lhtt-Romi ios-//s++ cj,682.88,153946,1081,642.8900000000008,422.2900000000004,119,111
2026-05-14,TT,Romi iOS,iOS,0411-lhtt-romi //s+ cj,1154.06,199488,1421,458.26000000000045,292.49000000000024,163,74
2026-05-14,TT,Romi iOS,iOS,0513-Romi-ios-ymt//tt-ff,82.33,12429,109,52.91000000000001,52.91000000000001,12,9
2026-05-14,TT,Romi iOS,iOS,Romi ios_dsk_20260513_vo_,25.07,4843,39,0.0,0.0,3,0
2026-05-14,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0508_02_tt_1,46.16,7791,33,41.95,41.95,6,5
2026-05-14,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0508_03_tt_1,0,0,0,0.0,0.0,1,0
2026-05-14,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0512_02_tt,49.79,9093,24,127.93999999999998,37.959999999999994,3,6
2026-05-14,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_1128_03_tt,100.1,7128,66,11.97,11.97,12,3
2026-05-14,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_1213_01_tt,181.45,12032,80,332.73000000000013,112.93999999999998,12,27
2026-05-14,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_1217_01_tt,406.23,39771,260,1225.9300000000017,245.84000000000003,24,207
2026-05-14,TT,Romi iOS,iOS,restricted,0,0,0,881.1200000000006,329.56000000000023,55,88
2026-05-15,FB,Doni,Android,,0,0,0,200.79000000000008,38.97,22,21
2026-05-15,FB,Doni,Android,0110_AEO_MCY_Doni,190.36,3444,216,115.83999999999997,91.9,17,16
2026-05-15,FB,Doni,Android,0119_AEO_MCY_Doni,101.39,2628,57,55.86000000000002,31.92000000000001,7,14
2026-05-15,FB,Doni,Android,0219_AEO_MCY_Doni,98.01,2775,69,54.92000000000001,0.0,19,8
2026-05-15,FB,Doni,Android,0305_ AEO_MCY_Doni,454.7,13590,278,535.3100000000004,146.81000000000003,68,69
2026-05-15,FB,Doni,Android,0326_ AEO_MCY_Doni,97.09,3296,69,15.96,11.97,16,4
2026-05-15,FB,Doni,Android,0327_ AEO_MCY_Doni,63.5,3228,45,15.96,15.96,7,4
2026-05-15,FB,Doni,Android,0331_ AEO_MCY_Doni,94.31,2279,90,113.83999999999995,17.97,20,16
2026-05-15,FB,Doni,Android,0401_ AEO_MCY_Doni,55.2,3548,48,0.0,0.0,6,0
2026-05-15,FB,Doni,Android,0408_ AEO_MCY_Doni,106.55,5719,156,12.97,0.0,36,3
2026-05-15,FB,Doni,Android,0414_ VO_MCY_Doni,45.77,1659,50,0.0,0.0,23,0
2026-05-15,FB,Doni,Android,0415_ VO_MCY_Doni,46.64,584,5,154.89,34.97,2,11
2026-05-15,FB,Doni,Android,0418-Doni-and-VO-abo-zm1,195.64,3990,171,79.97,19.99,7,3
2026-05-15,FB,Doni,Android,0424-lhfb-Doni and-//cj,394.43,8968,183,494.5100000000003,95.85999999999999,49,49
2026-05-15,FB,Doni,Android,0424_ AEO_MCY_Doni,78.4,2172,42,219.8400000000001,3.99,11,16
2026-05-15,FB,Doni,Android,0501-lhfb-Doni and-//aaa aeo 01,180.33,6849,127,85.92999999999999,81.94,24,7
2026-05-15,FB,Doni,Android,0511_and_Doni_ymt_01ff,0,0,0,3.99,3.99,1,1
2026-05-15,FB,Doni,Android,0512-2-Doni-and-AEO-abo-zm1,51.39,1733,27,0.0,0.0,7,0
2026-05-15,FB,Doni,Android,0514-Doni-and-AEO-abo-zm1,109.86,2341,55,7.98,7.98,13,2
2026-05-15,FB,Doni,Android,0514_and_Doni_ymt_aeo_03/ff,42.27,1316,39,9.99,9.99,10,1
2026-05-15,FB,Doni,Android,0515-Doni-and-VO-zm1,102.22,1449,21,7.98,7.98,4,2
2026-05-15,FB,Doni,Android,0515_Doni_and_ymt_aeo_15/ff,152.75,4053,93,41.91000000000001,9.99,27,9
2026-05-15,FB,Doni,Android,11.13-Doni-and-AAAAEO-zm1,190.59,5809,273,0.0,0.0,24,0
2026-05-15,FB,Doni,Android,11.14-Doni-and-AEO-zm1,508.47,9982,248,179.6700000000001,55.890000000000015,58,33
2026-05-15,FB,Doni,Android,11.28-Doni-and-AEO-zm1,361.0,10648,242,404.7000000000001,160.85,47,30
2026-05-15,FB,Doni,Android,1212_AEO_MCY_Doni,93.45,1916,36,55.93000000000001,35.940000000000005,8,7
2026-05-15,FB,Doni,Android,20251219-Doni-and-aeo-cww-wcx,64.94,1330,32,7.98,7.98,7,2
2026-05-15,FB,Doni,Android,Doni And_syh_260306_AEO,589.53,17195,499,149.70000000000002,51.87000000000002,131,30
2026-05-15,FB,Doni,Android,Doni and_cy1_20260511_AEO_常规,0.01,1,0,0,0,0,0
2026-05-15,FB,Doni,Android,Doni and_cy1_20260512_AEO_常规,0.36,13,0,0,0,0,0
2026-05-15,FB,Doni,Android,Doni and_cy1_20260512_VO_常规,0.75,18,0,0,0,0,0
2026-05-15,FB,Doni,Android,Doni and_wvv_20260329_vo_常规_,34.6,437,5,513.6800000000002,63.94,26,32
2026-05-15,FB,Doni,Android,Doni and_wvv_20260507_vo_测素材_1,35.99,444,22,0,0,0,0
2026-05-15,FB,Doni,Android,Doni and_wvv_20260515_vo_1,112.45,1304,29,46.91000000000001,27.930000000000007,7,9
2026-05-15,FB,Doni,Android,Doni and_zjc_260514_VO_CBO,35.16,765,15,3.99,0.0,7,1
